date,SM_median,Loss,r_pre,r_cur,r_avg,slope_day,slope_night,slope_neg,n_day,n_night,n_neg,n_win,y_min,y_max,t_min,t_max
2018-05-01,35.7,3.8999977,0.3625001907348633,-0.05000019073486328,0.15625,-0.25,-0.05000019073486328,-0.2666664123535156,13,11,12,24,34.2,38.1,2018-05-02T05:00:00.0,2018-05-01T06:00:00.0
2018-05-02,34.3,0.29999924,-0.05000019073486328,-0.05000050738453865,-0.050000349059700966,0.040000151842832565,-0.05000050738453865,-0.07499980926513672,13,11,4,24,33.8,34.4,2018-05-03T05:00:00.0,2018-05-02T23:00:00.0
2018-05-03,33.3,0.69999695,-0.05000050738453865,-0.03333346173167229,-0.04166698455810547,0.0,-0.03333346173167229,-0.11999969184398651,13,11,5,24,32.9,33.6,2018-05-04T05:00:00.0,2018-05-03T06:00:00.0
2018-05-04,32.5,-3.7000008,-0.03333346173167229,0.29999977350234985,0.13333315588533878,0.0,0.29999977350234985,-0.10000010579824448,13,11,7,24,32.2,36.5,2018-05-04T13:00:00.0,2018-05-05T05:00:00.0
2018-05-05,35.3,-0.5999985,0.29999977350234985,0.17500019073486328,0.23749998211860657,-0.1105554811656475,0.17500019073486328,-0.12307680398225784,13,11,13,24,34.9,37.1,2018-05-05T18:00:00.0,2018-05-06T04:00:00.0
2018-05-06,37.1,0.29999924,0.17500019073486328,-0.1666666716337204,0.004166759550571442,0.11249971389770508,-0.1666666716337204,-0.0714285746216774,13,11,7,24,36.4,38.1,2018-05-07T05:00:00.0,2018-05-06T18:00:00.0
2018-05-07,35.4,1.2999992,-0.1666666716337204,-0.012500286102294922,-0.08958347886800766,-0.05500049516558647,-0.012500286102294922,-0.1000000610947609,13,11,12,24,35.0,36.3,2018-05-08T05:00:00.0,2018-05-07T07:00:00.0
2018-05-08,34.6,0.8999977,-0.012500286102294922,-0.059999845921993256,-0.03625006601214409,0.0,-0.059999845921993256,-0.13333384692668915,13,11,3,24,33.9,34.8,2018-05-09T05:00:00.0,2018-05-08T06:00:00.0
2018-05-09,33.1,0.6000023,-0.059999845921993256,0.0,-0.029999922960996628,0.0,0.0,-0.15000025928020477,13,11,6,24,33.0,33.7,2018-05-09T12:00:00.0,2018-05-09T06:00:00.0
2018-05-10,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999847412109375,13,11,1,24,33.0,33.1,2018-05-10T13:00:00.0,2018-05-11T05:00:00.0
2018-05-11,32.9,-1.5,0.0,0.07499980926513672,0.03749990463256836,0.0,0.07499980926513672,-0.03999938815832138,13,11,5,24,32.9,34.7,2018-05-11T18:00:00.0,2018-05-12T02:00:00.0
2018-05-12,34.1,0.80000305,0.07499980926513672,-0.03333282470703125,0.020833492279052734,0.0,-0.03333282470703125,-0.125,13,11,4,24,33.6,34.4,2018-05-13T05:00:00.0,2018-05-12T06:00:00.0
2018-05-13,33.1,0.9000015,-0.03333282470703125,-0.044444188475608826,-0.03888850659132004,0.0,-0.044444188475608826,-0.14999961853027344,13,11,4,24,32.5,33.4,2018-05-14T05:00:00.0,2018-05-13T06:00:00.0
2018-05-14,30.9,2.3999996,-0.044444188475608826,0.03333346173167229,-0.005555363371968269,-0.20000044256448746,0.03333346173167229,-0.22727273404598236,13,11,11,24,29.7,32.3,2018-05-15T00:00:00.0,2018-05-14T06:00:00.0
2018-05-15,29.05,-1.1999989,0.03333346173167229,0.0625,0.047916730865836143,0.0,0.0625,-0.125,14,10,8,24,28.9,30.9,2018-05-15T13:00:00.0,2018-05-16T04:00:00.0
2018-05-16,30.1,1.1000004,0.0625,0.0,0.03125,-0.016666730865836143,0.0,-0.0666666030883789,14,10,12,24,29.5,30.6,2018-05-17T05:00:00.0,2018-05-16T06:00:00.0
2018-05-17,28.8,0.69999886,0.0,-0.08000030368566513,-0.040000151842832565,0.0,-0.08000030368566513,-0.17500019073486328,14,10,4,24,28.5,29.3,2018-05-18T04:00:00.0,2018-05-18T00:00:00.0
2018-05-18,31.150002,-6.300001,-0.08000030368566513,-0.025000572204589844,-0.05250043794512749,0.481818288564682,-0.025000572204589844,0.39230772852897644,14,10,13,24,28.3,38.6,2018-05-18T12:00:00.0,2018-05-18T13:00:00.0
2018-05-19,33.55,1.6000023,-0.025000572204589844,-0.05000114440917969,-0.037500858306884766,-0.0636364296078682,-0.05000114440917969,-0.12142862379550934,14,10,14,24,32.8,34.4,2018-05-20T05:00:00.0,2018-05-19T06:00:00.0
2018-05-20,32.5,0.5999985,-0.05000114440917969,-0.040000151842832565,-0.045000648126006126,-0.016666412353515625,-0.040000151842832565,-0.059999845921993256,14,10,5,24,32.2,32.8,2018-05-21T05:00:00.0,2018-05-20T06:00:00.0
2018-05-21,32.1,-7.3999977,-0.040000151842832565,1.0714285373687744,0.5157141927629709,0.0,1.0714285373687744,-0.10000228881835938,14,10,1,24,32.1,39.7,2018-05-22T00:00:00.0,2018-05-22T04:00:00.0
2018-05-22,33.95,4.5,1.0714285373687744,-0.07500028610229492,0.49821412563323975,-0.1000010147690773,-0.07500028610229492,-0.4357141852378845,14,10,14,24,32.8,37.3,2018-05-23T05:00:00.0,2018-05-22T06:00:00.0
2018-05-23,32.5,0.6000023,-0.07500028610229492,-0.049999237060546875,-0.0624997615814209,0.0,-0.049999237060546875,-0.14999961853027344,14,10,2,24,32.1,32.7,2018-05-24T05:00:00.0,2018-05-23T06:00:00.0
2018-05-24,31.7,0.5,-0.049999237060546875,-0.05000019073486328,-0.04999971389770508,0.0,-0.05000019073486328,-0.08333301544189453,14,10,6,24,31.4,32.0,2018-05-25T05:00:00.0,2018-05-25T00:00:00.0
2018-05-25,31.25,-4.700001,-0.05000019073486328,-0.13333256542682648,-0.09166637808084488,0.12000007927417755,-0.13333256542682648,-0.1333332061767578,14,10,3,24,31.0,37.5,2018-05-25T11:00:00.0,2018-05-25T23:00:00.0
2018-05-26,35.6,3.0999985,-0.13333256542682648,0.0,-0.06666628271341324,-0.19090929627418518,0.0,-0.2333332747220993,14,10,12,24,34.9,38.1,2018-05-27T04:00:00.0,2018-05-26T06:00:00.0
2018-05-27,34.9,1.2000008,0.0,-0.05000019073486328,-0.02500009536743164,-0.06666692346334457,-0.05000019073486328,-0.0833333358168602,14,10,12,24,34.0,35.5,2018-05-28T05:00:00.0,2018-05-27T07:00:00.0
2018-05-28,33.7,0.6000023,-0.05000019073486328,-0.04999987408518791,-0.0500000324100256,-0.016666730865836143,-0.04999987408518791,-0.028571536764502525,14,10,14,24,33.3,33.9,2018-05-29T05:00:00.0,2018-05-28T07:00:00.0
2018-05-29,33.8,-0.5,-0.04999987408518791,0.0,-0.024999937042593956,0.0,0.0,0.028571536764502525,14,10,14,24,33.2,34.1,2018-05-29T06:00:00.0,2018-05-29T10:00:00.0
2018-05-30,36.199997,-3.7000008,0.0,0.18333308398723602,0.09166654199361801,-0.09999847412109375,0.18333308398723602,-0.4666665494441986,14,10,6,24,34.6,38.3,2018-05-30T06:00:00.0,2018-05-31T05:00:00.0
2018-05-31,36.95,4.300003,0.18333308398723602,-0.13750028610229492,0.02291639894247055,-0.125,-0.13750028610229492,-0.16153863072395325,14,10,13,24,34.1,38.6,2018-06-01T05:00:00.0,2018-05-31T12:00:00.0
2018-06-01,33.5,-2.6000023,-0.13750028610229492,0.260000616312027,0.06125016510486603,0.0,0.260000616312027,-0.17499923706054688,14,10,4,24,33.4,38.7,2018-06-01T10:00:00.0,2018-06-02T00:00:00.0
2018-06-02,34.25,2.0,0.260000616312027,-0.06666692346334457,0.0966668464243412,-0.09166654199361801,-0.06666692346334457,-0.17142868041992188,14,10,14,24,33.4,35.4,2018-06-03T05:00:00.0,2018-06-02T06:00:00.0
2018-06-03,33.4,-0.099998474,-0.06666692346334457,0.0,-0.03333346173167229,0.018181540071964264,0.0,-0.10000228881835938,14,10,1,24,33.3,33.6,2018-06-03T13:00:00.0,2018-06-04T02:00:00.0
2018-06-04,33.55,-2.5,0.0,0.1000010147690773,0.05000050738453865,0.07999954372644424,0.1000010147690773,-0.09999847412109375,14,10,1,24,33.4,36.3,2018-06-04T10:00:00.0,2018-06-05T02:00:00.0
2018-06-05,34.95,1.4000015,0.1000010147690773,-0.07499980926513672,0.012500602751970291,-0.040000151842832565,-0.07499980926513672,-0.08571434020996094,14,10,14,24,34.0,35.4,2018-06-06T05:00:00.0,2018-06-05T06:00:00.0
2018-06-06,33.8,0.10000229,-0.07499980926513672,0.0,-0.03749990463256836,0.0,0.0,-0.09999974817037582,14,10,3,24,33.7,33.9,2018-06-06T11:00:00.0,2018-06-06T06:00:00.0
2018-06-07,35.0,1.2999992,0.0,0.0,0.0,-0.125,0.0,-0.16000023484230042,14,10,10,24,34.4,36.2,2018-06-08T01:00:00.0,2018-06-07T08:00:00.0
2018-06-08,35.65,1.0,0.0,-0.08750009536743164,-0.04375004768371582,-0.10000021010637283,-0.08750009536743164,-0.25,14,10,6,24,34.0,36.3,2018-06-09T05:00:00.0,2018-06-08T12:00:00.0
2018-06-09,35.0,1.8999977,-0.08750009536743164,-0.06666692346334457,-0.07708350941538811,-0.11249971389770508,-0.06666692346334457,-0.22857175767421722,14,10,7,24,33.9,36.2,2018-06-10T05:00:00.0,2018-06-09T10:00:00.0
2018-06-10,33.7,0.5999985,-0.06666692346334457,-0.06666628271341324,-0.0666666030883789,0.009090770035982132,-0.06666628271341324,-0.07500076293945312,14,10,4,24,33.2,33.8,2018-06-11T05:00:00.0,2018-06-11T00:00:00.0
2018-06-11,33.0,0.0,-0.06666628271341324,0.0,-0.03333314135670662,0.0,0.0,-0.059999845921993256,14,10,5,24,32.9,33.1,2018-06-11T10:00:00.0,2018-06-12T05:00:00.0
2018-06-12,32.9,0.29999924,0.0,-0.03333282470703125,-0.016666412353515625,0.009090770035982132,-0.03333282470703125,-0.07499980926513672,14,10,4,24,32.7,33.0,2018-06-13T05:00:00.0,2018-06-13T01:00:00.0
2018-06-13,32.5,0.5,-0.03333282470703125,-0.03999938815832138,-0.036666106432676315,0.0,-0.03999938815832138,-0.07499980926513672,14,10,4,24,32.1,32.6,2018-06-14T05:00:00.0,2018-06-14T01:00:00.0
2018-06-14,31.9,0.6000004,-0.03999938815832138,-0.0555555559694767,-0.04777747206389904,0.0,-0.0555555559694767,-0.07499980926513672,14,10,4,24,31.4,32.0,2018-06-15T05:00:00.0,2018-06-14T23:00:00.0
2018-06-15,30.7,0.70000076,-0.0555555559694767,-0.03333282470703125,-0.044444190338253975,0.0,-0.03333282470703125,-0.13999977707862854,14,10,5,24,30.5,31.2,2018-06-16T05:00:00.0,2018-06-15T06:00:00.0
2018-06-16,30.0,0.5,-0.03333282470703125,-0.02500009536743164,-0.029166460037231445,0.0,-0.02500009536743164,-0.125,14,10,4,24,29.8,30.3,2018-06-17T05:00:00.0,2018-06-16T06:00:00.0
2018-06-17,29.5,0.40000153,-0.02500009536743164,-0.01250004768371582,-0.01875007152557373,0.0,-0.01250004768371582,-0.09999974817037582,14,10,3,24,29.3,29.7,2018-06-18T05:00:00.0,2018-06-17T06:00:00.0
2018-06-18,29.0,0.40000153,-0.01250004768371582,0.0,-0.00625002384185791,0.0,0.0,-0.09999990463256836,14,10,4,24,28.8,29.2,2018-06-19T05:00:00.0,2018-06-18T06:00:00.0
2018-06-19,28.8,-0.5,0.0,0.03333282470703125,0.016666412353515625,0.024999618530273438,0.03333282470703125,-0.09999847412109375,14,10,1,24,28.7,29.3,2018-06-19T11:00:00.0,2018-06-20T05:00:00.0
2018-06-20,29.3,0.099998474,0.03333282470703125,-0.012499809265136719,0.010416507720947266,0.0,-0.012499809265136719,-0.09999847412109375,14,10,1,24,29.2,29.3,2018-06-21T05:00:00.0,2018-06-21T00:00:00.0
2018-06-21,29.1,-0.10000038,-0.012499809265136719,0.0,-0.006249904632568359,0.0,0.0,-0.10000038146972656,14,10,1,24,29.1,29.2,2018-06-21T21:00:00.0,2018-06-22T05:00:00.0
2018-06-22,29.4,-0.099998474,0.0,-0.022222306579351425,-0.011111153289675713,0.02500009536743164,-0.022222306579351425,0.0,14,10,0,24,29.2,29.5,2018-06-22T07:00:00.0,2018-06-23T01:00:00.0
2018-06-23,29.05,0.29999924,-0.022222306579351425,0.0,-0.011111153289675713,-0.020000075921416283,0.0,-0.042857032269239426,14,10,7,24,29.0,29.3,2018-06-24T05:00:00.0,2018-06-24T01:00:00.0
2018-06-24,28.95,0.29999924,0.0,-0.03333346173167229,-0.016666730865836143,0.02500009536743164,-0.03333346173167229,0.008333365432918072,14,10,12,24,28.7,29.2,2018-06-25T05:00:00.0,2018-06-24T18:00:00.0
2018-06-25,29.05,-0.29999924,-0.03333346173167229,-0.022222306579351425,-0.027777884155511856,0.040000151842832565,-0.022222306579351425,0.0,14,10,0,24,28.7,29.2,2018-06-25T06:00:00.0,2018-06-26T01:00:00.0
2018-06-26,28.8,-0.10000038,-0.022222306579351425,0.014285768382251263,-0.003968269098550081,0.0,0.014285768382251263,-0.059999845921993256,14,10,5,24,28.7,29.1,2018-06-26T11:00:00.0,2018-06-27T01:00:00.0
2018-06-27,28.7,0.19999886,0.014285768382251263,-0.01250004768371582,0.0008928603492677212,0.0,-0.01250004768371582,-0.09999974817037582,14,10,3,24,28.7,28.9,2018-06-28T05:00:00.0,2018-06-28T02:00:00.0
2018-06-28,28.5,0.10000038,-0.01250004768371582,0.0,-0.00625002384185791,0.0,0.0,-0.10000038146972656,14,10,2,24,28.5,28.6,2018-06-29T05:00:00.0,2018-06-28T06:00:00.0
2018-06-29,28.5,-4.700001,0.0,0.0,0.0,0.0,0.0,0.0,14,10,0,24,28.5,34.7,2018-06-29T17:00:00.0,2018-06-30T01:00:00.0
2018-06-30,34.0,-3.5999985,0.0,0.2428567111492157,0.12142835557460785,-0.10000228881835938,0.2428567111492157,0.021428516134619713,14,10,14,24,33.0,36.6,2018-06-30T06:00:00.0,2018-07-01T05:00:00.0
2018-07-01,34.55,1.199997,0.2428567111492157,0.05000019073486328,0.1464284509420395,-0.13636364042758942,0.05000019073486328,-0.2999996542930603,14,10,9,24,33.9,36.6,2018-07-01T16:00:00.0,2018-07-01T06:00:00.0
2018-07-02,34.3,1.8999977,0.05000019073486328,-0.05000114440917969,-4.76837158203125e-7,-0.10000228881835938,-0.05000114440917969,-0.1071428582072258,14,10,14,24,33.2,35.3,2018-07-03T04:00:00.0,2018-07-02T06:00:00.0
2018-07-03,33.4,0.29999924,-0.05000114440917969,-0.04999987408518791,-0.0500005092471838,0.0,-0.04999987408518791,0.0,14,10,9,24,33.0,33.5,2018-07-04T05:00:00.0,2018-07-03T13:00:00.0
2018-07-04,32.8,0.20000076,-0.04999987408518791,0.0,-0.024999937042593956,0.0,0.0,-0.06666692346334457,14,10,3,24,32.7,32.9,2018-07-05T05:00:00.0,2018-07-04T07:00:00.0
2018-07-05,32.6,-0.5,0.0,-0.125,-0.0625,0.19999980926513672,-0.125,0.12142862379550934,14,10,14,24,32.5,36.1,2018-07-05T13:00:00.0,2018-07-05T17:00:00.0
2018-07-06,32.9,-0.70000076,-0.125,-0.16249990463256836,-0.14374995231628418,0.10000000149011612,-0.16249990463256836,0.1785714328289032,14,10,14,24,32.8,35.7,2018-07-06T14:00:00.0,2018-07-06T18:00:00.0
2018-07-07,33.5,0.29999924,-0.16249990463256836,-0.10000000149011612,-0.13124995306134224,0.0666656494140625,-0.10000000149011612,0.042857032269239426,14,10,14,24,33.2,35.2,2018-07-08T05:00:00.0,2018-07-07T17:00:00.0
2018-07-08,33.0,0.3999977,-0.10000000149011612,-0.016666412353515625,-0.05833320692181587,0.0,-0.016666412353515625,-0.10000038146972656,14,10,2,24,32.7,33.1,2018-07-09T05:00:00.0,2018-07-08T06:00:00.0
2018-07-09,32.5,0.3999977,-0.016666412353515625,-0.049999237060546875,-0.03333282470703125,0.0,-0.049999237060546875,-0.023076863959431648,14,10,13,24,32.2,32.7,2018-07-10T05:00:00.0,2018-07-09T21:00:00.0
2018-07-10,32.4,-0.20000076,-0.049999237060546875,-0.012499809265136719,-0.031249523162841797,0.03333282470703125,-0.012499809265136719,-0.10000228881835938,14,10,1,24,32.1,32.7,2018-07-10T07:00:00.0,2018-07-11T02:00:00.0
2018-07-11,32.4,-1.8999977,-0.012499809265136719,0.1999988555908203,0.0937495231628418,0.0,0.1999988555908203,-0.10000228881835938,14,10,1,24,32.3,35.8,2018-07-11T12:00:00.0,2018-07-12T01:00:00.0
2018-07-12,34.0,0.79999924,0.1999988555908203,-0.0666656494140625,0.0666666030883789,0.0,-0.0666656494140625,-0.03076905384659767,14,10,13,24,33.3,34.3,2018-07-13T05:00:00.0,2018-07-12T12:00:00.0
2018-07-13,33.0,-0.29999924,-0.0666656494140625,-0.1666666716337204,-0.11666616052389145,0.0,-0.1666666716337204,-0.023076863959431648,14,10,13,24,33.0,35.3,2018-07-13T19:00:00.0,2018-07-13T21:00:00.0
2018-07-14,32.8,0.5999985,-0.1666666716337204,0.0,-0.0833333358168602,-0.01999969407916069,0.0,-0.0666666030883789,14,10,12,24,32.7,33.3,2018-07-15T05:00:00.0,2018-07-14T06:00:00.0
2018-07-15,32.9,0.099998474,0.0,-0.02500009536743164,-0.01250004768371582,0.024999618530273438,-0.02500009536743164,0.0071427482180297375,14,10,14,24,32.5,33.0,2018-07-16T05:00:00.0,2018-07-15T17:00:00.0
2018-07-16,32.4,0.30000305,-0.02500009536743164,-0.04999987408518791,-0.037499984726309776,0.0,-0.04999987408518791,-0.09999847412109375,14,10,1,24,32.1,32.6,2018-07-17T05:00:00.0,2018-07-16T23:00:00.0
2018-07-17,31.8,0.5,-0.04999987408518791,-0.03333282470703125,-0.04166634939610958,0.0,-0.03333282470703125,-0.06666628271341324,14,10,6,24,31.5,32.0,2018-07-18T05:00:00.0,2018-07-17T06:00:00.0
2018-07-18,31.1,0.39999962,-0.03333282470703125,-0.03333346173167229,-0.03333314321935177,0.0,-0.03333346173167229,-0.09999990463256836,14,10,4,24,30.9,31.3,2018-07-19T05:00:00.0,2018-07-18T06:00:00.0
2018-07-19,30.3,0.70000076,-0.03333346173167229,-0.042857032269239426,-0.038095247000455856,0.0,-0.042857032269239426,-0.12000007927417755,14,10,5,24,30.0,30.7,2018-07-20T05:00:00.0,2018-07-19T06:00:00.0
2018-07-20,29.6,0.6000004,-0.042857032269239426,-0.016666730865836143,-0.029761881567537785,0.0,-0.016666730865836143,-0.10000000149011612,14,10,5,24,29.3,29.9,2018-07-21T05:00:00.0,2018-07-20T06:00:00.0
2018-07-21,29.0,0.5,-0.016666730865836143,-0.016666730865836143,-0.016666730865836143,0.0,-0.016666730865836143,-0.07999992370605469,14,10,5,24,28.7,29.2,2018-07-22T05:00:00.0,2018-07-21T06:00:00.0
2018-07-22,28.3,0.5,-0.016666730865836143,-0.014285496436059475,-0.01547611365094781,0.0,-0.014285496436059475,-0.10000038146972656,14,10,4,24,28.1,28.6,2018-07-23T05:00:00.0,2018-07-22T06:00:00.0
2018-07-23,27.7,0.39999962,-0.014285496436059475,-0.024999618530273438,-0.019642557483166456,0.0,-0.024999618530273438,-0.09999990463256836,14,10,4,24,27.6,28.0,2018-07-24T05:00:00.0,2018-07-23T06:00:00.0
2018-07-24,27.5,0.30000114,-0.024999618530273438,-0.02500009536743164,-0.02499985694885254,0.0,-0.02500009536743164,-0.10000038146972656,14,10,1,24,27.3,27.6,2018-07-25T05:00:00.0,2018-07-25T00:00:00.0
2018-07-25,26.9,0.5,-0.02500009536743164,-0.022222094237804413,-0.023611094802618027,0.0,-0.022222094237804413,-0.07999992370605469,14,10,5,24,26.7,27.2,2018-07-26T05:00:00.0,2018-07-25T06:00:00.0
2018-07-26,26.1,0.5,-0.022222094237804413,0.0,-0.011111047118902206,-0.028571264818310738,0.0,-0.08571434020996094,14,10,7,24,26.0,26.5,2018-07-27T05:00:00.0,2018-07-26T07:00:00.0
2018-07-27,25.5,0.5,0.0,0.0,0.0,-0.016666730865836143,0.0,-0.0833333358168602,14,10,6,24,25.4,25.9,2018-07-28T05:00:00.0,2018-07-27T06:00:00.0
2018-07-28,25.1,0.29999924,0.0,0.0,0.0,-0.023076863959431648,0.0,-0.039999961853027344,14,10,10,24,25.0,25.3,2018-07-29T05:00:00.0,2018-07-28T07:00:00.0
2018-07-29,24.6,0.5,0.0,-0.011111153289675713,-0.005555576644837856,-0.03333346173167229,-0.011111153289675713,-0.0555555559694767,13,11,9,24,24.4,24.9,2018-07-30T05:00:00.0,2018-07-29T06:00:00.0
2018-07-30,24.0,0.5,-0.011111153289675713,0.0,-0.005555576644837856,-0.03636360168457031,0.0,-0.0625,13,11,8,24,23.8,24.3,2018-07-31T05:00:00.0,2018-07-30T07:00:00.0
2018-07-31,23.4,0.40000153,0.0,0.0,0.0,-0.02613646350800991,0.0,-0.05714280158281326,13,11,7,24,23.3,23.7,2018-08-01T05:00:00.0,2018-07-31T07:00:00.0
2018-08-01,23.0,0.39999962,0.0,0.0,0.0,-0.02613646350800991,0.0,-0.04999995231628418,13,11,8,24,22.9,23.3,2018-08-02T05:00:00.0,2018-08-01T06:00:00.0
2018-08-02,22.5,0.6000004,0.0,0.0,0.0,-0.05000019073486328,0.0,-0.06666670739650726,13,11,9,24,22.2,22.9,2018-08-03T02:00:00.0,2018-08-02T06:00:00.0
2018-08-03,22.0,0.20000076,0.0,0.020000075921416283,0.010000037960708141,-0.03333346173167229,0.020000075921416283,-0.03846153989434242,13,11,13,24,21.8,22.2,2018-08-04T00:00:00.0,2018-08-03T08:00:00.0
2018-08-04,25.2,-2.6000004,0.020000075921416283,-0.042857032269239426,-0.011428478173911572,0.3399999737739563,-0.042857032269239426,0.25833335518836975,13,11,12,24,21.9,27.0,2018-08-04T10:00:00.0,2018-08-04T12:00:00.0
2018-08-05,24.2,1.1000004,-0.042857032269239426,-0.03333346173167229,-0.038095247000455856,-0.060000039637088776,-0.03333346173167229,-0.06666675955057144,13,11,12,24,23.5,24.6,2018-08-06T05:00:00.0,2018-08-05T06:00:00.0
2018-08-06,22.8,1.3999996,-0.03333346173167229,-0.022222306579351425,-0.027777884155511856,-0.09999990463256836,-0.022222306579351425,-0.09230775386095047,13,11,13,24,22.0,23.4,2018-08-07T05:00:00.0,2018-08-06T06:00:00.0
2018-08-07,21.3,0.8999996,-0.022222306579351425,0.0,-0.011111153289675713,-0.07499988749623299,0.0,-0.07692307978868484,13,11,13,24,21.0,21.9,2018-08-08T05:00:00.0,2018-08-07T06:00:00.0
2018-08-08,20.6,0.5,0.0,0.0,0.0,-0.04999995231628418,0.0,-0.060000039637088776,13,11,10,24,20.3,20.9,2018-08-09T02:00:00.0,2018-08-08T07:00:00.0
2018-08-09,19.8,0.79999924,0.0,0.0,0.0,-0.07999992370605469,0.0,-0.07499996572732925,13,11,12,24,19.5,20.4,2018-08-10T03:00:00.0,2018-08-09T06:00:00.0
2018-08-10,19.1,0.8999996,0.0,0.0,0.0,-0.0857142023742199,0.0,-0.08181814849376678,13,11,11,24,18.5,19.6,2018-08-11T00:00:00.0,2018-08-10T06:00:00.0
2018-08-11,18.1,0.80000114,0.0,0.014285496436059475,0.0071427482180297375,-0.08750009536743164,0.014285496436059475,-0.09000015258789062,13,11,10,24,17.7,18.7,2018-08-12T01:00:00.0,2018-08-11T06:00:00.0
2018-08-12,17.3,0.8999996,0.014285496436059475,0.0,0.0071427482180297375,-0.09999958798289299,0.0,-0.10000000149011612,13,11,10,24,16.8,17.9,2018-08-13T00:00:00.0,2018-08-12T07:00:00.0
2018-08-13,19.5,-2.1000004,0.0,-0.016666412353515625,-0.008333206176757812,-0.03750002384185791,-0.016666412353515625,-0.04999995231628418,13,11,8,24,17.1,19.8,2018-08-13T06:00:00.0,2018-08-13T08:00:00.0
2018-08-14,18.6,1.0,-0.016666412353515625,-0.009999847039580345,-0.013333129696547985,-0.05857132375240326,-0.009999847039580345,-0.08000011742115021,13,11,10,24,18.1,19.2,2018-08-15T02:00:00.0,2018-08-14T06:00:00.0
2018-08-15,17.4,0.70000076,-0.009999847039580345,0.0,-0.004999923519790173,-0.10000038146972656,0.0,-0.1076924279332161,13,11,13,24,16.8,18.1,2018-08-15T18:00:00.0,2018-08-15T07:00:00.0
2018-08-16,25.4,-1.2000008,0.0,-0.10000000149011612,-0.05000000074505806,-0.30000050365924835,-0.10000000149011612,-0.5,13,11,11,24,22.3,30.1,2018-08-16T06:00:00.0,2018-08-16T07:00:00.0
2018-08-17,23.5,-0.10000038,-0.10000000149011612,-0.03999977186322212,-0.06999988667666912,0.042857032269239426,-0.03999977186322212,-0.10000038146972656,13,11,2,24,23.3,23.9,2018-08-17T07:00:00.0,2018-08-17T19:00:00.0
2018-08-18,23.1,1.0999985,-0.03999977186322212,-0.06666692346334457,-0.05333334766328335,-0.02500009536743164,-0.06666692346334457,-0.05000000074505806,13,11,10,24,22.2,23.3,2018-08-19T05:00:00.0,2018-08-18T07:00:00.0
2018-08-19,21.5,1.5,-0.06666692346334457,-0.07500004768371582,-0.0708334855735302,-0.05000019073486328,-0.07500004768371582,-0.06923088431358337,13,11,13,24,20.6,22.1,2018-08-20T05:00:00.0,2018-08-19T06:00:00.0
2018-08-20,19.8,1.6000004,-0.07500004768371582,-0.059999845921993256,-0.06749994680285454,-0.06833340600132942,-0.059999845921993256,-0.08461541682481766,13,11,13,24,18.9,20.5,2018-08-21T05:00:00.0,2018-08-20T06:00:00.0
2018-08-21,18.0,1.2999992,-0.059999845921993256,-0.016666730865836143,-0.0383332883939147,-0.0999998040497303,-0.016666730865836143,-0.09999990463256836,13,11,12,24,17.5,18.8,2018-08-22T05:00:00.0,2018-08-21T06:00:00.0
2018-08-22,16.7,1.0,-0.016666730865836143,0.0,-0.008333365432918072,-0.09999974817037582,0.0,-0.10000003129243851,13,11,11,24,16.3,17.5,2018-08-23T02:00:00.0,2018-08-22T06:00:00.0
2018-08-23,15.8,0.8999996,0.0,0.0,0.0,-0.09999990463256836,0.0,-0.09166669845581055,13,11,12,24,15.3,16.5,2018-08-24T02:00:00.0,2018-08-23T06:00:00.0
2018-08-24,15.1,0.70000076,0.0,0.011111047118902206,0.005555523559451103,-0.07500004768371582,0.011111047118902206,-0.08000002056360245,13,11,10,24,14.7,15.6,2018-08-25T00:00:00.0,2018-08-24T07:00:00.0
2018-08-25,14.9,-0.40000057,0.011111047118902206,0.02857140079140663,0.01984122395515442,0.0,0.02857140079140663,-0.09999942779541016,13,11,1,24,14.8,15.3,2018-08-25T11:00:00.0,2018-08-26T05:00:00.0
2018-08-26,15.2,0.0,0.02857140079140663,0.02499997615814209,0.02678568847477436,-0.01999988593161106,0.02499997615814209,-0.039999961853027344,13,11,5,24,15.0,15.3,2018-08-27T00:00:00.0,2018-08-27T05:00:00.0
2018-08-27,14.8,0.3000002,0.02499997615814209,0.0,0.012499988079071045,-0.05000000074505806,0.0,-0.060000039637088776,13,11,10,24,14.7,15.2,2018-08-28T02:00:00.0,2018-08-27T08:00:00.0
2018-08-28,14.5,0.39999962,0.0,0.014285632409155369,0.007142816204577684,-0.057142870500683784,0.014285632409155369,-0.06999997794628143,13,11,10,24,14.2,15.0,2018-08-29T00:00:00.0,2018-08-28T06:00:00.0
2018-08-29,14.1,-0.09999943,0.014285632409155369,0.05000003054738045,0.03214283147826791,-0.05634917877614498,0.05000003054738045,-0.08571434020996094,13,11,7,24,14.0,14.7,2018-08-29T16:00:00.0,2018-08-30T05:00:00.0
2018-08-30,15.6,NaN,0.05000003054738045,0.02250008564442396,0.036250058095902205,0.01666657067835331,0.02250008564442396,0.0,13,11,0,24,15.2,18.1,2018-08-30T06:00:00.0,2018-08-31T02:00:00.0
